,GeneID,Length,EntrezGene,Symbol,RefSeq,logFC,logCPM,PValue
1125,ENSRNOG00000033343.5,2755,497040,Prss36,NM_001011560,-0.157566423879977,1.43847729068704,0.414737437589359
1126,ENSRNOG00000023360.4,1814,317385,Fus,NM_001012137,0.281635133113802,7.32103525121335,6.86605287862929e-07
1127,ENSRNOG00000019675.4,927,282817,Pycard,NM_172322,0.325259925260086,2.63269664821916,0.00721529423353209
1128,ENSRNOG00000036703.4,4673,499271,Itgax,NM_001419757,0.682492010862372,1.76572113739837,5.86224659428006e-05
1129,ENSRNOG00000019851.4,475,25278,Cox6a2,NM_012812,-0.604850487921784,1.80978467231834,0.001588112719652
1130,ENSRNOG00000019884.2,1014,NA,NA,NA,-0.058296975639852,0.840238505821645,0.80297544176236
1131,ENSRNOG00000019935.5,3263,361653,Armc5,NM_001009455,0.0776025973002936,4.99752043659179,0.400591416871748
1132,ENSRNOG00000019965.6,1963,84574,Tgfb1i1,NM_001191840,0.0667836338979699,7.64294055385418,0.215294260111743
1133,ENSRNOG00000020144.5,2553,361654,Rusf1,NM_001035517,-0.0145263370706383,4.90247558305464,0.841179578511197
1134,ENSRNOG00000020165.5,557,293522,Ahsp,NM_001106299,0.845528179488773,0.231666141299034,0.000172544755362152
1135,ENSRNOG00000042592.2,841,54290,Rgs10,NM_019337,-0.101597722466524,5.96101567534602,0.068635892204152
1136,ENSRNOG00000020271.5,1655,361655,Tial1,NM_001013193,-0.00877297595047114,5.50459616429937,0.878071980592568
1137,ENSRNOG00000020298.6,2425,293524,Bag3,NM_001011936,-0.012203632519692,6.80736933383829,0.837397227134277
1138,ENSRNOG00000020388.6,4794,309008,Inpp5f,NM_001107554,0.0699072772826206,5.45712384111213,0.185686498153902
1139,ENSRNOG00000020394.5,2468,309009,Mcmbp,NM_001039608,0.0128699460745151,6.35019922847728,0.802169685219443
1140,ENSRNOG00000020411.6,4304,309010,Sec23ip,NM_001037779,-0.0328550856386831,7.1890728609876,0.540127362536223
1141,ENSRNOG00000060009.1,3784,NA,NA,NA,-0.142351999503148,0.559359190694555,0.540408657044369
1142,ENSRNOG00000016374.8,4772,25022,Fgfr2,NM_001109892,-0.0163768481612401,5.80710712888187,0.760119478961307
1143,ENSRNOG00000024414.6,4926,293526,Ate1,NM_001106300,0.0288469082635492,7.31286312966326,0.656418227643605
1144,ENSRNOG00000020457.8,9795,309025,Tacc2,NM_001004415,0.04770153905813,5.48250306355252,0.549310653996371
1145,ENSRNOG00000020452.7,1496,NA,NA,NA,0.139492410996505,6.34436889569068,0.022247852695921
1146,ENSRNOG00000020497.7,3781,361659,Plekha1,NM_001079894,0.0294801762778239,5.29651058769663,0.659640611257963
1147,ENSRNOG00000020533.4,2056,65164,Htra1,NM_031721,0.0544610958956478,9.8265515626015,0.261595428020269
1148,ENSRNOG00000020597.6,2066,309029,C1h10orf88,NM_001014025,0.0462126175332466,3.5053786442532,0.665364332800516
1149,ENSRNOG00000020605.7,6067,361661,Pstk,NM_001271229,-0.0419283624460145,4.4129078262878,0.683228025258061
1150,ENSRNOG00000025651.5,2778,309031,Ikzf5,NM_001107555,-0.0523106989124195,2.73405744789979,0.692080260430365
1151,ENSRNOG00000020624.4,2040,25618,Acadsb,NM_013084,-0.161543543173806,6.46821491055823,0.0884633687509857
1152,ENSRNOG00000020430.6,4825,309016,Wdr11,NM_001427807,-0.118303562346803,6.0078946896664,0.0398249988423876
1153,ENSRNOG00000020446.2,435,102555739,Ska2l1,XM_039101235,0.437609652516501,3.15870944133429,0.000322046755492025
1154,ENSRNOG00000020638.5,1585,293538,Hmx2,NM_001106303,0.491666441915125,1.2828244273319,0.00568686851215936
1155,ENSRNOG00000020643.7,2723,361662,Bub3,NM_001047906,0.169457475918903,5.67258347588542,0.00679722461777764
1156,ENSRNOG00000016267.8,3505,286974,Chst15,NM_173310,-0.152426209715552,2.83053483675409,0.12547234676745
1157,ENSRNOG00000016807.5,2148,64313,Oat,NM_022521,-0.0728178432465013,7.43638062230919,0.151231807908558
1158,ENSRNOG00000017097.5,1640,361663,Lhpp,NM_001009706,-0.169032403459703,2.94408606732696,0.127077683430487
1159,ENSRNOG00000061348.1,5978,309060,Fam53b,NM_001107556,-0.0083440059148676,4.2798896366985,0.912880162719829
1160,ENSRNOG00000017137.4,1072,361664,Eef1akmt2,NM_001108504,-0.141272722410608,3.66287867144456,0.0672872341164978
1161,ENSRNOG00000017222.5,3175,293570,Abraxas2,NM_001106307,-0.0271884732112037,5.28115515870417,0.673866629264211
1162,ENSRNOG00000017294.7,2526,100360606,Zranb1,NM_001427548,-0.0400206859025664,4.84840517940737,0.587797840184478
1163,ENSRNOG00000017326.8,3826,81717,Ctbp2,NM_053335,-0.318273779688677,5.64561714830345,0.00239378726712009
1164,ENSRNOG00000017728.7,5426,309069,Edrf1,NM_001107557,-0.0295289929373949,4.53356514282364,0.702871082341816
1165,ENSRNOG00000017810.4,1575,309070,Uros,NM_001012068,0.230250785109892,0.977319554415417,0.263369357154869
1166,ENSRNOG00000018066.5,1863,361666,Bccip,NM_001108505,0.0603507072926829,4.49196084278777,0.426773616543497
1167,ENSRNOG00000018119.4,3194,361667,Dhx32,NM_001130039,-0.112066564405055,3.19445134335159,0.270809662749275
1168,ENSRNOG00000018384.6,2996,679837,Adam12,NM_001427293,0.0939193093463311,5.42637976789262,0.283434682821095
1169,ENSRNOG00000027542.6,3039,100302465,C1h10orf90,NM_001163214,0.537601908648084,1.31694586077964,0.00563262387663744
1170,ENSRNOG00000057633.1,4514,NA,NA,NA,0.160084414154205,2.72759624217756,0.170074265930483
1171,ENSRNOG00000018683.5,6776,309081,Dock1,NM_001143858,0.0429831018331326,7.41346235775127,0.396256727292282
1172,ENSRNOG00000015717.8,2326,114767,Ptpre,NM_053767,0.437399543246094,1.8933301404692,0.00581187133853659
1173,ENSRNOG00000028137.5,9880,291234,Mki67,NM_001271366,0.397532832613991,9.14072039487271,1.27421833616142e-06
1174,ENSRNOG00000016038.6,825,25332,Mgmt,NM_012861,0.103741601360042,5.47328566346743,0.084396096719948
1175,ENSRNOG00000016102.5,4843,361668,Ebf3,NM_001108506,0.0943843316161811,3.12411753493452,0.415364228763312
1176,ENSRNOG00000050554.2,767,NA,NA,NA,0.381236491798845,0.583912729604797,0.0696432650443375
1177,ENSRNOG00000016227.6,1366,58815,Glrx3,NM_032614,-0.00196203772841644,6.90825350113278,0.974472839875746
1178,ENSRNOG00000016935.3,1417,499280,Mapk1ip1,NM_001122782,0.0639166519701918,3.91176275477743,0.449932235712591
1179,ENSRNOG00000016940.8,1709,246255,Ppp2r2d,NM_144746,-0.0248152048066619,5.22563845899514,0.715278295393722
1180,ENSRNOG00000017243.6,1618,84480,Bnip3,NM_053420,-0.0381364268234194,4.96852514018343,0.643872788904483
1181,ENSRNOG00000017538.8,2497,499281,Lrrc27,NM_001113789,0.333334050373941,-0.117192434941779,0.195619197001174
1182,ENSRNOG00000036649.2,2237,361671,Pwwp2b,NM_001108507,-0.0623962774406639,3.68014425490974,0.509737236103856
1183,ENSRNOG00000017635.7,2839,365382,Inpp5a,NM_001108923,-0.304709824084917,5.55749088623271,5.82147472439502e-08
1184,ENSRNOG00000017897.7,2788,499285,Adam8,NM_001427124,0.775910131371993,-0.16631311459027,0.0594189906995242
1185,ENSRNOG00000018137.4,2826,309098,Tubgcp2,NM_001107560,0.0604661857983274,5.58001724165953,0.300893464001869
1186,ENSRNOG00000018272.6,1220,293586,Zfp511,NM_001106309,-0.0257433173551859,2.58055013590065,0.839683930861953
1187,ENSRNOG00000018522.6,1497,NA,NA,NA,0.0481868509321124,5.15833466500106,0.46790235271139
1188,ENSRNOG00000018838.7,1596,293589,Paox,NM_001106311,-0.157701007871586,3.01549820984591,0.139927956395102
1189,ENSRNOG00000018860.7,1345,100910751,Mtg1,NM_001401716,0.0447563933963163,3.17601800629027,0.643962589284339
1190,ENSRNOG00000013165.4,1380,54400,Bet1l,NM_019368,-0.0818465273316801,4.78886435840271,0.269450698233229
1191,ENSRNOG00000013256.5,2541,293614,Ric8a,NM_001100520,0.049316899400028,5.75235094967773,0.35538800359522
1192,ENSRNOG00000013828.7,1383,293615,Sirt3,NM_001106313,0.109437217378715,2.35405210156242,0.358695538740881
1193,ENSRNOG00000014109.6,1568,365388,Psmd13,NM_001108925,0.0198352948830159,6.83279308172769,0.693611499735237
1194,ENSRNOG00000014783.8,2317,309103,Pgghg,NM_001432266,0.468928166364842,2.6711854784514,9.96644526831358e-05
1195,ENSRNOG00000014936.3,663,114709,Ifitm2,NM_030833,-0.188198242727778,6.63985095165044,0.00555318748425725
1196,ENSRNOG00000015078.7,700,361673,Ifitm3,NM_001136124,-0.379127403627918,6.74420392632435,1.04961415399809e-05
1197,ENSRNOG00000045795.2,1500,309110,Gatd1,NM_001107563,-0.201191484125538,2.57292747935424,0.0773639527230423
1198,ENSRNOG00000018450.7,2527,NA,NA,NA,-0.112140913981961,3.93447898921693,0.35070027420739
1199,ENSRNOG00000049179.1,3321,293625,Pidd1,NM_001106318,0.414724829998883,2.92940774442299,0.00487815396638533
1200,ENSRNOG00000002116.6,348,NA,NA,NA,-0.0789207840706746,9.9647142736898,0.203113326085954
1201,ENSRNOG00000047551.2,2255,NA,NA,NA,-0.162384998303444,4.20641051181139,0.0729781876546351
1202,ENSRNOG00000050158.2,1598,NA,NA,NA,0.255906349876739,3.29187909898515,0.00624204142868757
1203,ENSRNOG00000057858.1,276,NA,NA,NA,0.182663574712975,-0.397570702867892,0.63604709124535
1204,ENSRNOG00000019215.6,2027,NA,NA,NA,0.230030661479492,6.41953020018109,0.00600950595499799
1205,ENSRNOG00000019293.7,1014,NA,NA,NA,-0.000264181402101672,5.01721250897346,0.995668532950821
1206,ENSRNOG00000049324.2,3585,NA,NA,NA,-0.0545203959120263,6.74546705077741,0.358329120322615
1207,ENSRNOG00000019351.8,2046,NA,NA,NA,0.0420506814330535,4.30629169935261,0.591738312563806
1208,ENSRNOG00000015912.4,3853,293620,Ptdss2,NM_001106316,-0.149398850202779,4.94848300242977,0.00803340593590045
1209,ENSRNOG00000016416.7,1873,100360501,Rnh1,NM_001270762,0.0376512518438734,6.91646855676388,0.498928969488512
1210,ENSRNOG00000057697.1,96,NA,NA,NA,-0.490261368713489,-0.397957884139091,0.195648625273302
1211,ENSRNOG00000016611.7,1369,293621,Hras,NM_001098241,0.0376411199057558,5.46305094601809,0.61506485995322
1212,ENSRNOG00000016697.7,2129,365389,Lrrc56,NM_001024902,0.595120951297619,0.128720093181023,0.0158177924618458
1213,ENSRNOG00000017109.5,1413,293623,Rassf7,NM_001106317,0.585120425581318,1.34858881617585,0.0059671614198886
1214,ENSRNOG00000017299.7,5374,245925,Phrf1,NM_001401353,-0.0951956637141193,6.69369635036898,0.0619474427362983
1215,ENSRNOG00000017414.7,1973,293624,Irf7,NM_001033691,0.23541170032054,1.75848383741619,0.0977887072630267
1216,ENSRNOG00000017960.6,2120,83632,Deaf1,NM_031801,0.0864822939975407,5.1968889438746,0.285745771413499
1217,ENSRNOG00000018061.7,1890,NA,NA,NA,0.0131962560555483,2.72278957118264,0.929230866956565
1218,ENSRNOG00000018367.6,1237,83688,Taldo1,NM_031811,-0.00433694284714796,6.57720828662618,0.936272769870582
1219,ENSRNOG00000046382.2,880,NA,NA,NA,-0.178487926332134,2.10181431938448,0.177769315615641
1220,ENSRNOG00000049944.2,2426,309111,Slc25a22,NM_001014027,-0.121081849474686,3.90147916557368,0.178567982870743
1221,ENSRNOG00000018710.5,2754,NA,NA,NA,0.329098890234818,2.20431011273764,0.0478034408889751
1222,ENSRNOG00000037607.2,348,NA,NA,NA,-0.0741819305073227,9.97356529435717,0.21616241822081
1223,ENSRNOG00000018736.7,2243,NA,NA,NA,-0.0982205676769296,4.23381674598637,0.26609259075512
1224,ENSRNOG00000019199.5,1583,309112,Cracr2b,NM_001127541,0.251980717475742,3.29244670008498,0.0104464114515091
1225,ENSRNOG00000054931.1,273,NA,NA,NA,0.103397834123073,-0.446631915027831,0.827514735577834
1226,ENSRNOG00000046094.2,1642,NA,NA,NA,0.266482986338313,6.47286877095222,0.00176940936202279
1227,ENSRNOG00000048562.2,969,NA,NA,NA,0.00660508408918904,5.39437679496452,0.931763921253625
1228,ENSRNOG00000029810.3,1410,293627,Tspan4,NM_001013070,-0.0331939644148929,6.70687019065841,0.614898614055014
1229,ENSRNOG00000050181.2,2006,NA,NA,NA,0.0529809405338365,4.30206258100152,0.518050089751127
1230,ENSRNOG00000019534.7,3263,81637,Ap2a2,NM_031008,-0.000342037587593155,7.51152081314426,0.991614444103804
1231,ENSRNOG00000019861.6,3809,361677,Tollip,NM_001109668,0.0467350285592162,5.23408002259234,0.502053335139831
1232,ENSRNOG00000020044.7,1190,499288,Mob2,NM_001109159,-0.0707473728948874,4.49457178705469,0.283209754629444
1233,ENSRNOG00000029394.5,1960,361679,Dusp8,NM_001108510,0.00486168603656795,3.26210434012515,1
1234,ENSRNOG00000050994.3,3041,60465,Cttn,NM_001398643,0.0432055849377722,8.59199403729448,0.393567808563938
1235,ENSRNOG00000048049.1,741,NA,NA,NA,0.0568725254604385,4.47914680083113,0.401095986407172
1236,ENSRNOG00000020206.7,2022,171293,Ctsd,NM_134334,0.0632528099584789,8.23739102658521,0.351719994652603
1237,ENSRNOG00000020300.7,1234,361680,Lsp1,NM_001025420,-0.209411829325274,6.39250756225071,0.00127057259935214
1238,ENSRNOG00000051534.1,780,685580,Prr33,NM_001432564,0.246224625395734,-1.0961441361188,0.59585171281493
1239,ENSRNOG00000020332.8,1121,24838,Tnnt3,NM_001270664,0.333832683680633,3.11626322957264,0.0104078559134391
1240,ENSRNOG00000020354.2,540,64360,Mrpl23,NM_022529,-0.0376365192287663,4.70245660470255,0.677475786668134
1241,ENSRNOG00000040350.1,84,100314133,Mir675,NR_032754,-0.243236762060574,2.24614353546023,0.14674723024307
1242,ENSRNOG00000020369.7,5641,24483,Igf2,NM_001190162,-0.187065223259691,7.56048158725881,0.0273862644311151
1243,ENSRNOG00000056268.1,1008,NA,NA,NA,0.776117706580975,0.259627077365615,0.0284675236819915
1244,ENSRNOG00000020451.7,1294,25621,Cd81,NM_013087,-0.157501605458591,5.44920749523694,0.0523346508666917
1245,ENSRNOG00000032677.3,1381,361682,Tssc4,NM_001013194,-0.035798832385029,3.3484722901177,0.748877985299574
1246,ENSRNOG00000020562.4,1537,309131,Slc22a18,NM_001004260,-0.0303668830613684,0.519422223381998,0.928595765487084
1247,ENSRNOG00000020614.4,918,293637,Phlda2,NM_001100521,0.871669912920556,-1.02727657241779,0.026777532317228
1248,ENSRNOG00000020615.7,2298,361684,Nap1l4,NM_001012170,0.0492434499959924,6.74028277597328,0.327625385786694
1249,ENSRNOG00000020651.7,3031,293638,Cars1,NM_001106319,-0.17319559478423,7.18264433033819,0.000523643827961166
1250,ENSRNOG00000043486.3,2441,361685,Tnfrsf26,NM_001108511,0.176056811837948,-0.634977260104402,0.636380208160036
1251,ENSRNOG00000020713.7,4061,361686,Osbpl5,NM_001015024,0.0973267154626656,5.78346886402654,0.170805770536536
1252,ENSRNOG00000020736.6,2681,353255,Nadsyn1,NM_181480,0.413707573206791,2.19592049166166,0.00724193183219113
1253,ENSRNOG00000020776.5,2749,64191,Dhcr7,NM_022389,-0.559893364151336,2.8222927990454,6.67809267438465e-07
1254,ENSRNOG00000061963.1,484,NA,NA,NA,0.0397258736058331,5.55894850842111,0.756004145178962
1255,ENSRNOG00000047280.3,3483,NA,NA,NA,0.0620375274283498,8.59474763416077,0.214211492027165
1256,ENSRNOG00000020857.8,5564,293645,Ppfia1,NM_001106320,-0.0187805784462063,7.05304439918114,0.704511188807042
1257,ENSRNOG00000047035.3,4010,266610,Fadd,NM_152937,0.123315432900967,4.29735602462192,0.0850425545897141
1258,ENSRNOG00000020865.7,4670,309135,Ano1,NM_001107564,-1.09746199687233,-1.01438423368163,0.0390599738909459
1259,ENSRNOG00000020903.7,669,309136,Lto1,NM_001107565,0.119518718176966,2.45590921693528,0.367673062828105
1260,ENSRNOG00000020918.5,3876,58919,Ccnd1,NM_171992,-0.0703256052207482,9.13499472712336,0.193587959508634
1261,ENSRNOG00000013387.8,3007,309139,Tpcn2,NM_001107566,0.0494694851142286,2.41628619541588,0.676702808568973
1262,ENSRNOG00000013426.7,2536,266762,Mrgprf,NM_153722,-0.01399841922508,0.260457437500036,1
1263,ENSRNOG00000013456.6,3711,29532,Ighmbp2,NM_031586,-0.0402096140425702,3.9672426961722,0.624222578871431
1264,ENSRNOG00000013845.6,941,309140,Mrpl21,NM_001107567,0.0812092753519185,4.63962020878892,0.332670171566318
1265,ENSRNOG00000014254.3,4327,25757,Cpt1a,NM_031559,0.604230431543101,5.86548712704392,2.31927479734386e-21
1266,ENSRNOG00000015540.8,4980,309144,Ppp6r3,NM_001287134,0.0609662243104842,6.74755359764888,0.233129891799034
1267,ENSRNOG00000015911.7,5078,293649,Lrp5,NM_001106321,-0.0829458697081967,4.97760331241404,0.240659706046291
1268,ENSRNOG00000025245.5,2126,309145,C1h11orf24,NM_001025683,0.00341712277317794,4.47256300027134,0.970318091473666
1269,ENSRNOG00000016597.3,603,NA,NA,NA,-0.114085088288018,0.732742848102588,0.511039978094228
1270,ENSRNOG00000016790.6,6095,361688,Kmt5b,NM_001108512,-0.104941406323298,5.79603467630526,0.071434188949052
1271,ENSRNOG00000016791.8,2584,29194,Chka,NM_001398586,-0.263514523646693,4.0828842164276,0.000819841070111636
1272,ENSRNOG00000017220.7,2806,293650,Tcirg1,NM_199089,0.0017488225122605,4.36015660088744,0.993525320828543
1273,ENSRNOG00000017446.5,748,293652,Ndufs8,NM_001106322,-0.187241212860121,5.57225861661523,0.0953732047680267
1274,ENSRNOG00000017703.6,2584,361689,Unc93b1,NM_001108513,-0.08483060239211,3.40526565837561,0.374925668157606
1275,ENSRNOG00000017512.7,2207,309147,Aldh3b1,NM_001006998,1.17810066289031,0.107928504021559,2.20214463506944e-05
1276,ENSRNOG00000017955.5,813,361692,Nudt8,NM_001400850,0.0806178663806183,1.72798874796686,0.581273692807348
1277,ENSRNOG00000018117.6,1615,293655,Ndufv1,NM_001006972,-0.0589563354540248,5.83973575591681,0.28065692850245
1278,ENSRNOG00000018237.4,769,24426,Gstp1,NM_012577,-0.0619749930655144,8.16639415041769,0.376083774357981
1279,ENSRNOG00000018391.4,1049,688405,Cdk2ap2,NM_001109498,-0.0268365421123503,3.99879944665868,0.735231908171135
1280,ENSRNOG00000018553.4,4165,361694,Pitpnm1,NM_001008369,0.0375559729363403,4.66475731089338,0.735328959536991
1281,ENSRNOG00000022289.6,2139,282827,Aip,NM_172327,-0.0669141434775943,5.00398800819687,0.377795768506733
1282,ENSRNOG00000022153.6,909,361695,Tmem134,NM_001078647,0.0262728188132679,5.68312097842943,0.702312003345661
1283,ENSRNOG00000022044.3,1443,365394,Cabp4,NM_001108926,-0.0894025865750347,-0.641435325944085,0.885654887777645
1284,ENSRNOG00000032303.2,348,NA,NA,NA,-0.115564879464434,7.39262425747217,0.210242166856634
1285,ENSRNOG00000021828.4,1899,29474,Coro1b,NM_019222,-0.096111240118007,7.06117461133928,0.202879384271003
1286,ENSRNOG00000021689.5,1781,361696,Rps6kb2,NM_001010962,-0.0134784668677008,4.5068079841024,0.859343657913407
1287,ENSRNOG00000018603.8,2853,309150,Carns1,NM_001427792,0.256213749085848,1.7834987522631,0.207038221725381
1288,ENSRNOG00000018708.6,1491,24668,Ppp1ca,NM_031527,-0.0590396071909161,8.08693988590658,0.235172862176482
1289,ENSRNOG00000018729.5,1179,100361529,Rad9a,NM_001427594,0.195411555100389,3.68183313009915,0.0597842422966106
1290,ENSRNOG00000018752.7,2257,365395,Clcf1,NM_001399751,0.0607493399399763,3.27835709737418,0.57065000732003
1291,ENSRNOG00000018765.4,839,361698,Pold4,NM_001013195,-0.303934637459852,2.16918279041878,0.01869652990741
1292,ENSRNOG00000018878.6,2684,365396,Ssh3,NM_001012217,0.0293130349129616,3.9895779564899,0.707256177005358
1293,ENSRNOG00000028247.6,2436,361699,Ankrd13d,NM_001108514,0.588986999499717,0.661446513464257,0.00926483728852606
1294,ENSRNOG00000018985.7,2424,25238,Grk2,NM_012776,-0.0500733890841814,5.70033791446549,0.339145943743395
1295,ENSRNOG00000019145.5,6783,361700,Kdm2a,NM_001108515,-0.0604780533135201,7.11785489831233,0.211697391784551
1296,ENSRNOG00000019220.4,1486,293660,Rhod,NM_001106323,-0.0434543785773433,4.00845979042462,0.55913670080079
1297,ENSRNOG00000019306.6,3546,191595,Syt12,NM_138835,-0.031009159968178,1.81313701761391,0.841570047438932
1298,ENSRNOG00000019372.6,4494,25104,Pc,NM_012744,-0.0422566919843354,4.11242507289134,0.654129641528692
1299,ENSRNOG00000019356.3,2368,688721,Lrfn4,NM_001109508,0.130771755652784,4.11127867171031,0.160191316534431
1300,ENSRNOG00000019468.6,1414,309153,Rce1,NM_001100585,0.116807587795391,3.27235123354018,0.199576856173194
1301,ENSRNOG00000058842.1,8178,29211,Sptbn2,NM_019167,-0.434817160602586,-0.856590474393586,0.24845079330348
1302,ENSRNOG00000061795.1,1799,474154,Rbm4b,NM_001007014,0.0158533333570118,4.58559220974925,0.8598050781249
1303,ENSRNOG00000050741.2,1615,NA,NA,NA,0.00436012820033664,4.33825359739857,0.970011086866136
1304,ENSRNOG00000045568.3,3347,170900,Rbm14,NM_133388,-0.0981911796976505,5.06345595454313,0.146412584244504
1305,ENSRNOG00000047816.2,1108,84485,Ccs,NM_053425,-0.0202547847186004,4.63972937869059,0.764102743956937
1306,ENSRNOG00000019708.6,1863,361704,Ctsf,NM_001034110,-0.059960872063593,4.92702339938049,0.420516027220573
1307,ENSRNOG00000019825.5,2515,293665,Zdhhc24,NM_001039100,-0.0326423670779718,2.32428840905321,0.809153103335073
1308,ENSRNOG00000019832.6,4166,309156,Bbs1,NM_001107569,0.0444802128114423,2.87164249714835,0.63286315553362
1309,ENSRNOG00000031485.4,2608,114591,Dpp3,NM_053748,0.0082123518800438,6.78208416340708,0.88252958100096
1310,ENSRNOG00000019950.4,5907,309157,Peli3,NM_001127542,0.146503418326795,2.42737894727652,0.291388748594061
1311,ENSRNOG00000019970.6,824,293666,mrpl11,NM_001006973,-0.0104073618995375,3.58182927644128,0.914923506852465
1312,ENSRNOG00000050201.2,1678,NA,NA,NA,-0.0729442861123753,3.13384650431317,0.492929506407564
1313,ENSRNOG00000046904.1,1248,NA,NA,NA,-0.108921159342272,3.60021790762013,0.284698415747583
1314,ENSRNOG00000020117.4,1260,293668,Brms1,NM_001009605,0.0665568393426513,5.42084311044418,0.364641646457659
1315,ENSRNOG00000050223.2,4944,207119,Rin1,NM_139038,0.254488950606231,4.73181191498125,0.00353557857797776
1316,ENSRNOG00000052685.1,2295,NA,NA,NA,-0.550500592741768,4.10931159562076,2.87467969572388e-08
1317,ENSRNOG00000050278.1,2295,NA,NA,NA,-0.533561249673341,4.00941909278893,2.5063841020763e-07
1318,ENSRNOG00000049951.2,2485,309158,Tmem151a,NM_001107570,0.0651198594643056,1.91255725972009,0.728216627466018
1319,ENSRNOG00000020025.4,1371,65194,Slc29a2,NM_031738,-0.0886443887350499,2.74683563986317,0.445220806944666
1320,ENSRNOG00000020110.4,1980,293667,B4gat1,NM_001106324,-0.158665090189616,4.78355431033759,0.0117428001820963
1321,ENSRNOG00000047683.2,738,NA,NA,NA,0.0520558233601898,5.05589336624629,0.488840760606132
1322,ENSRNOG00000020133.2,2549,NA,NA,NA,0.182398542998096,3.73575088827107,0.107538044821396
1323,ENSRNOG00000020197.4,2565,293669,Cd248,NM_001106325,-0.534302243719351,4.10705407792629,1.31961469467319e-07
1324,ENSRNOG00000020201.6,1439,171441,Yif1a,NM_172017,0.0174522858325893,3.49564505234149,0.875449762243362
1325,ENSRNOG00000020247.6,1329,361705,Cnih2,NM_001025132,-0.00679633496345225,0.846739640971013,1
1326,ENSRNOG00000050510.2,1847,NA,NA,NA,0.0229455742930176,6.84448171818485,0.720208641358627
1327,ENSRNOG00000020299.6,2918,309159,Klc2,NM_001107571,0.00372113378339804,5.2635197031969,0.958259706090903
1328,ENSRNOG00000020350.5,2886,171444,Pacs1,NM_134406,-0.111250755632396,4.80525286500724,0.122995174730014
1329,ENSRNOG00000020412.7,3224,293671,Sf3b2,NM_001106326,0.011850229135579,8.74989738035538,0.794199087374488
1330,ENSRNOG00000020460.5,763,114087,Banf1,NM_053631,0.0317510591239153,6.35414239800499,0.645724893641929
1331,ENSRNOG00000020463.5,2550,293673,Eif1ad,NM_001008305,0.0326399337057719,5.04855755097755,0.694747357369101
1332,ENSRNOG00000020475.3,2701,29678,Sart1,NM_031596,0.0982554556152086,5.95611321697564,0.0638050940786592
1333,ENSRNOG00000020527.5,1406,293674,Drap1,NM_001077668,0.0254370585610586,6.29250304860687,0.765868266294766
1334,ENSRNOG00000020551.7,1676,266609,Bles03,NM_001024233,0.0531138668723526,3.77806441721846,0.559176932074018
1335,ENSRNOG00000020552.2,1663,25445,Fosl1,NM_012953,0.363370471126861,2.46080308627129,0.0145185942841518
1336,ENSRNOG00000046560.1,258,NA,NA,NA,0.0930399440625133,1.60736751822149,0.575170659987098
1337,ENSRNOG00000020567.6,1176,282837,Fibp,NM_172334,0.123401527140706,4.9704846710515,0.124671209020009
1338,ENSRNOG00000020587.6,1573,293677,Efemp2,NM_001005907,-0.10646442530968,7.12748365491367,0.103596531991412
1339,ENSRNOG00000020617.6,2052,293678,Mus81,NM_001025645,0.244256713748042,2.99469631261529,0.0227813572948687
1340,ENSRNOG00000020660.7,1105,29271,Cfl1,NM_017147,0.00695671764455392,10.0397015366547,0.901873879971967
1341,ENSRNOG00000026527.6,1212,361708,Snx32,NM_001432327,0.0820293546131512,0.998514723502895,0.702201405244478
1342,ENSRNOG00000020669.6,5512,309164,Ovol1,NM_001107572,0.162931366077938,-0.548021591679326,0.73145358765651
1343,ENSRNOG00000026114.4,3580,361709,Ap5b1,NM_001271032,0.107355637976618,3.50239903046519,0.279573577887851
1344,ENSRNOG00000020700.6,729,NA,NA,NA,0.385713891053883,3.59530128817317,7.42721419650032e-05
1345,ENSRNOG00000061012.1,1864,192218,Kat5,NM_001005872,-0.00654835687304068,5.04310844057192,0.917289000803664
1346,ENSRNOG00000030888.4,2443,309165,Rela,NM_199267,0.018899589347051,5.92785760524385,0.79248297717572
1347,ENSRNOG00000020726.6,3451,361710,Sipa1,NM_001004089,0.307085042193677,4.13638228675511,0.00207209559276608
1348,ENSRNOG00000020742.7,6087,309167,Pcnx3,NM_001432284,0.036004815151099,4.97565725149895,0.686928177166489
1349,ENSRNOG00000020773.5,3509,309168,Map3k11,NM_001013150,0.16276755395751,3.58566263703355,0.159556762789508
1350,ENSRNOG00000056038.1,5136,309169,Ehbp1l1,NM_001025117,-0.147782702812833,6.18913439666399,0.0656562871601819
1351,ENSRNOG00000024239.4,1190,309170,Fam89b,NM_001015013,-0.0449221156697233,6.31722738707852,0.631539709676118
1352,ENSRNOG00000012736.5,1054,689397,Znrd2,NM_001109537,0.00347908922410569,4.79528569736328,0.961981348371021
1353,ENSRNOG00000020813.6,4389,83838,Ltbp3,NM_001191561,-0.1866829236665,8.07432281001176,0.0089254586341628
1354,ENSRNOG00000023668.7,3300,293684,Scyl1,NM_001011938,-0.0655062977103345,6.54469673507618,0.238005062177031
1355,ENSRNOG00000062155.1,709,NA,NA,NA,0.427777763403801,0.938533187829106,0.155506646966943
1356,ENSRNOG00000062127.1,2350,NA,NA,NA,0.0973759910268529,4.66931715732062,0.440703551468983
1357,ENSRNOG00000062158.1,695,NA,NA,NA,0.00802946994774752,4.35502811968081,0.950562869562028
