"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667,X12668,X12669,X12670,X12671,X12672,X12673
ENSRNOG00000005447,12.2092361115525,12.3590979785221,10.6514771271002,10.9862593014869,11.0861995396253,11.6643138062956,5.24040131458149,5.80138985944619,5.69677560212482,5.09843877188313,6.3596014242809,5.67193078729033,10.8642593892655,9.15773061559694,8.09417059294245,9.46033081819008,10.0974123397507,8.50458446096467
ENSRNOG00000060561,10.0604105559193,6.9157407461044,7.34145634656708,8.47646730588861,8.1986312874438,9.60332602849146,17.809176342523,15.3177048043272,19.9595057592694,14.50417926484,15.8990035607022,16.8150160508165,8.88074315222119,9.10713541882569,7.34122449127338,9.8224487442452,10.2117226681253,10.4436297180646
ENSRNOG00000005769,18.4603650006674,14.366893679004,13.3673916136915,13.4013421651758,12.9424934160276,16.0932449883852,20.715961446705,25.2920242117961,20.416911099586,21.7123168388816,22.3481768360294,20.1278251832161,14.2001730606582,15.4315350152324,16.2824594485935,14.1225991161498,13.2599980914463,14.3897569079522
ENSRNOG00000006198,11.7208666670904,10.7528614181365,11.7548173872779,8.66588556970735,12.4268562281381,9.77872924362373,8.35188959511425,12.2134523356762,8.98177759167125,9.97711725187475,12.6296309975156,10.892114874708,15.777970067398,11.7886808477021,15.8589272664047,14.84683496826,12.9932739919057,16.0566554623013
ENSRNOG00000025981,21.146396945209,17.0885722952128,16.4227954111067,18.6576989861459,16.7066448876213,16.0493941846022,25.8744814907461,25.4446923659921,26.0305220943806,29.755543522111,26.5580538352012,30.0160585026515,24.2529939893147,20.4910546923578,23.3883882830953,21.0933691927109,19.1279282813391,20.2068926792521
ENSRNOG00000006248,54.9415625019864,52.0242174835983,53.639311110178,48.4910755375974,52.9043754774675,50.1214687240445,62.925756410248,66.5633152294352,63.1219369636896,66.8071287350204,67.9850349440733,68.6153043028839,60.2267657429823,51.9106718873064,52.5179905914173,62.9179896520776,51.6682684252906,61.6072098352281
ENSRNOG00000024730,8.54646527808677,7.71885902629717,6.91709470803719,6.15609357410905,6.80641088014202,6.88457619394137,12.20030931051,13.9436914165637,16.1339338220761,13.8888504475437,15.0032850502401,12.6991016741987,9.01598289565603,7.63987471245933,7.85887493617086,7.64974118791447,6.47758527455708,6.6675942173963
ENSRNOG00000006661,9.32785638922614,6.29109319484336,9.37839221151055,7.81350338252302,9.02365078806707,7.89314468095189,10.480802629163,10.2796557158608,9.52234753931813,13.7569942724088,13.9732087632087,11.6952201189261,10.6839397313524,12.8511799798985,10.9647776055558,12.5383331896586,10.5927570960404,10.7157764208155
ENSRNOG00000006796,29.985883889973,30.1615531894618,26.777219391236,27.6077119515813,27.2256435205681,27.4506031681993,29.9276043824927,31.8058654574901,23.9929892147885,29.0523105880582,25.2592619950312,26.5024730591973,30.8346615031436,33.49402026257,29.9766666726996,31.0516121592268,26.8629271680161,23.3025614230432
ENSRNOG00000007496,51.1811177796282,57.0213978936866,53.9788004210019,52.1373771161081,57.2872915745287,51.831650071584,74.143490474274,75.2145106338725,75.014475811921,79.2455612560801,82.1821733348975,75.4416988787378,56.5752926702416,52.416623855019,54.1650601888184,53.5934530561582,54.9070610625691,58.0693026994668
ENSRNOG00000007845,56.8462033353886,51.3995699323372,51.2628859344106,51.9006042863347,46.5104743476371,50.7792307807905,46.0582146789389,50.1260439610044,51.0214865971325,46.6770859977577,52.6682484151714,53.1555283516855,43.2767178991489,52.619004642104,49.7885609728669,47.89009572079,51.1348202262094,49.4286448871267
ENSRNOG00000008921,41.609076668171,41.3159737476947,42.4361638529889,47.6386933504131,43.1588326263551,39.5534250123256,46.8770273843422,48.192247341189,45.0752171730168,46.5012777642444,47.7865825331529,49.9933014525767,42.5103593530182,44.1696067813046,42.7767504010737,42.3225326076925,47.8198207033478,43.2373073995444
ENSRNOG00000050323,255.563730287018,231.565770788915,227.457838252021,220.198731689285,226.983490108979,199.389604801601,212.768481499063,249.103538263062,211.820254870247,220.551428942324,228.676935720974,225.471797314232,245.189654847366,241.237898205338,201.977791772727,241.034744530441,223.667209186177,211.015749645455
ENSRNOG00000009819,98.9436494480217,84.2828017380078,80.0770411905901,83.722872607883,89.4114883800474,80.2469709230108,90.1922195001799,102.491220850216,86.2832801051752,87.2448358809312,78.1514400378181,86.2836196756821,84.4346798178187,94.0058756009896,84.6593773064155,86.7272432902019,82.1129192157088,78.2761953787189
ENSRNOG00000010257,41.9997722237407,35.203351281783,39.0412707447498,32.7220050746873,34.3414367134438,35.2560462415851,27.1845818193915,29.4649537598188,30.1471701572299,29.316022938328,30.0961419515265,26.8036375257791,34.9820136351454,29.092238143471,32.2355049777068,36.1665278647554,31.2829265318315,36.2975664793972
ENSRNOG00000010363,29.4975144455109,31.990878161012,30.0448040079162,30.3542767769531,29.4428834284931,26.0035266433582,24.3596779857499,23.4091169767127,24.2009007331142,23.9978238745534,24.0948279314304,27.0044138368336,28.4003461213165,33.1904490819425,27.1531187914407,30.2368468256027,25.2244791279811,27.2827069507747
ENSRNOG00000025338,8.35111750030194,9.72665472677909,9.50570070306952,7.52937598679491,9.22990566322289,8.33165271878255,12.3231312163205,11.1447752563045,11.4351335079148,9.75735695998324,9.94247546612929,8.73376953087184,8.02422477713386,9.15773061559694,9.03535322002878,10.0940371887865,8.76379184204781,9.389061244905
ENSRNOG00000002373,55.088073335325,67.0157587138633,59.9198633604204,65.1598827536465,62.1342811406904,63.3644114665304,52.8134194985166,52.2125087350157,49.5661059688525,53.7533673966644,51.5038143515707,53.6072750515582,62.0299623221135,54.8957884968104,64.9886604003112,62.6011364667793,62.1848186357479,67.4243456065279
ENSRNOG00000002358,405.493149736883,274.086421956899,298.326231886512,279.297230000732,287.931805717523,281.259055464586,268.447745466491,332.307682299856,263.257564504031,253.603376842808,235.036537145255,249.765730951829,300.232230425346,292.895594108788,277.272401939633,309.339238332589,280.784269930654,292.795833822092
ENSRNOG00000002341,9.96273666702687,9.32509558668271,10.0573708331584,9.47091319093699,9.12677822564498,9.5594752247084,19.8562081060314,18.1675103493183,23.9098246074582,19.9542345037495,17.511296879534,15.9617167288347,11.1798187906135,9.05654022205443,11.3412506563903,11.6783031152777,10.783274309998,11.804363231819
ENSRNOG00000002338,9.32785638922614,9.86050777347789,11.2880195848951,8.23969447611518,8.04394013107693,9.86643085118986,20.4703176350839,19.185298043958,20.8743164399026,19.8663303869929,17.8247983581958,16.9655982841074,10.5937799023958,9.967253763937,10.8236002114928,9.32453659591941,9.86879168300166,10.341574704533
ENSRNOG00000002436,57.3345727798507,55.5043966977669,51.9843007199114,52.8950501713831,51.4605913513768,46.4380012062669,68.0023951837489,65.9017532279194,57.6746551835557,68.1696425447478,66.2831697741953,58.124742050285,45.8011931099326,50.9999583454238,44.5649973925378,46.5321534980833,47.3244759470582,45.3804626837075
ENSRNOG00000032768,13.3324858338154,12.1360095673574,12.5611045004847,9.42355862498231,13.5096943227061,11.8835678252109,11.3814966051067,11.3483327952325,9.14810680633183,9.05412402593039,6.76267475398884,9.18551623074452,10.3683803300044,11.0803480929046,12.4236106775396,12.2214800043604,9.10672282717142,12.4847299886961
ENSRNOG00000031579,674.34052891327,620.676577542312,626.527523125528,648.047235089864,670.534599131567,655.437964145488,657.834127521058,612.555524018893,648.891848694583,577.134478565495,538.102895160106,670.693267077641,631.659761669661,707.523231649213,671.769100082869,630.447309261968,667.191283279379,597.157902511095
ENSRNOG00000027006,177.766477784205,121.895507860369,133.970969283886,130.982729430659,158.145925525724,116.073077613776,102.065003728529,124.170098746041,99.7559464926821,113.088646207373,119.354491519075,106.662415247716,178.922180564294,161.095106519672,137.883254868148,140.275431605603,143.078427682128,142.536835565768
ENSRNOG00000002644,18.7533866673447,16.1069832860883,18.7992205868741,15.7217158969554,17.067590919144,16.7071562413482,19.3239798475192,21.5262097416293,19.9179234556043,20.0421386205061,18.1382998368575,19.6258844055798,17.4008469886161,15.1279638346049,15.8118681350504,17.4721899321597,17.6418940124702,15.1041420026733
ENSRNOG00000049988,12.551094722676,13.6530107632771,11.585072731866,9.28149492711825,12.7878022596608,13.5937491727505,15.4755601321235,13.5874657234398,16.674503769723,11.6472954702503,12.8983465506542,14.1045358515804,11.7207777643528,12.8005847831272,12.1412558894137,12.5383331896586,12.3836189072415,11.566234866912
ENSRNOG00000002671,216.543011674496,241.961690749188,221.559211476455,238.477594147793,232.139861987874,240.039299908503,184.028155539405,160.250672521018,179.094981885778,188.642234559676,231.140161624744,201.378639987689,201.236738231042,250.901580788648,240.707456877329,225.91632111764,246.491171418293,226.324001675192
ENSRNOG00000002693,39.0695555569681,35.6495281041124,41.1630789373992,41.0090541167572,34.8055101825444,35.168344634019,22.8448744807537,17.8112846561944,24.5335591624354,24.3494403415798,31.7532211958814,26.3518908259064,37.3712491024942,37.6934215945841,42.8238095324281,36.8907637168656,37.6843049208056,35.7192547360516
ENSRNOG00000002749,243.403331119911,221.259086193108,227.88219989055,177.153431236476,224.559995325898,208.598273596045,237.169100120083,254.243366120993,232.029254451507,233.737046455815,218.734460254844,214.579682439524,240.230864254755,225.047435238537,204.801339653986,212.925340520412,211.702728149642,208.226245942259
ENSRNOG00000002828,74.4763402804705,70.6744086569637,68.7041492779891,66.5331651663324,58.4216933878857,73.3623947290695,49.005940418391,52.6196238128716,49.9819290055039,53.401750929638,53.1161076704024,46.1283574647771,73.3450208561618,71.9969650054942,63.7651229850989,76.3163529161171,66.7191283279379,73.1054080264523
ENSRNOG00000002835,161.699123061402,117.656828048241,152.218519740671,140.927188281142,128.23896862813,122.913803003934,129.16770427738,131.752617071107,146.993443456286,146.140594107857,144.613753514106,140.894776282513,142.362369922409,143.083216469106,141.553867113784,127.103392045348,130.00894680464,115.390201966369
ENSRNOG00000002935,64.1229080578739,63.6248148641605,58.6467784448307,60.7559081198608,69.1469468959882,65.2061452254192,53.6322322039199,53.8918584311712,50.7304104714765,49.7097780258606,54.4148995105725,52.6033934962855,58.9194482231121,61.8779256512434,62.3533490444694,65.1359619491652,61.7275773222498,67.5264006200595
ENSRNOG00000003330,12.5022577782298,14.5899820901686,13.2825192859855,14.3957880502242,15.5722430742643,14.602317659761,17.7272950719827,14.7579215722754,17.5893144503562,15.3392683740277,14.6002117205322,13.8535654627622,12.8928555407881,12.4464184057284,12.5647880716025,15.6163355611272,16.0034459724351,14.5598485971715
ENSRNOG00000003524,195.787310284856,200.824187730425,196.734055622457,221.998205195563,210.586227534091,204.695552059352,151.971638122863,163.558482528597,137.512678220633,147.063587333801,154.91451638442,159.767749521638,194.925550204083,185.026634592475,197.601292556775,202.288126442543,189.602731330565,199.143349737949
ENSRNOG00000003724,27.5928736121087,31.321612927518,30.80865495727,35.5159244660137,30.731976398217,35.869957494548,30.9101796289768,26.7678163690237,28.733371832615,29.9313517556243,31.6636493448352,31.9234334576695,26.3266700553156,29.3452141273272,35.7178806979263,33.0885254932868,33.3405124425732,41.4343354938199
ENSRNOG00000003728,10.69529083372,12.8945101653172,14.2585510546043,14.6325608799977,13.7159491978619,14.3392128370626,12.1184280399697,10.5849920242527,11.1440573822588,10.5045419524144,10.9277658276376,9.83803924167172,10.4134602444827,13.3065367508398,13.7883254868147,12.7193921526862,13.6410325193614,16.7370222191785
ENSRNOG00000003897,43672.9259404679,47169.0551560574,49584.7478348442,47501.0336271828,43444.5987558835,45849.0849114604,25109.7513645346,22456.264136991,24063.3464725899,24583.7048127362,25328.5458218154,23794.8539223937,33377.1686797186,31616.9384623565,34575.1438112494,35905.3955753289,35421.3414534177,41368.7481384569
ENSRNOG00000052113,90.641368892166,92.1801314932367,88.8188909443058,103.185599215259,88.8958511921579,96.4717683227453,88.1861283719416,76.1814089437802,81.5013151836836,72.8285607328479,86.4368362595925,82.8202283099915,81.594645205687,77.2082702729333,83.4358398912032,84.8261241784125,91.1053317145057,90.6588703538834
ENSRNOG00000004276,29.6440252788496,30.027700142763,32.3787930198305,30.6857587386359,29.2881922721263,30.520159433014,14.6158067914499,8.90564232809722,12.2251972775525,15.2953163156494,13.1670621037928,14.1045358515804,25.0193525354455,24.8928368114569,30.8707901684317,26.9325207503497,26.3675824117265,34.4605762358289
ENSRNOG00000022664,28.7161233343716,28.1983751712128,28.5595382730615,27.9865484792188,29.7007020224379,33.5897156978286,31.4833485227591,32.3656486895419,28.1512195813029,30.4587764561639,32.1115086000662,29.815282191597,29.0314649240124,32.482116327145,28.9413657829047,30.7800237146854,29.2634440638814,30.4804307080974
ENSRNOG00000004510,68.9089286136025,56.2628972957268,53.1300771439421,59.8561713667218,54.605978197503,54.2434442796527,49.7019312179838,45.1388842572699,49.2334475395313,47.160558639919,50.6080958411086,48.3870909641405,56.8908520715895,63.4463767511523,49.3650287906781,56.0377490570302,54.6403369630285,47.9658563598408
ENSRNOG00000004686,59.4345613910377,50.4625986054457,55.4640661558565,49.0593303290536,50.5324444131756,48.498988984071,50.234159476496,58.7263499807097,54.3480708903441,53.1819906377465,48.9510165967537,49.9933014525767,52.1123811368918,53.6815037743003,52.8003453795432,54.1366299452408,49.7249928429234,49.9729382926284
ENSRNOG00000046799,41.4137288903862,46.0008303821525,45.5764399781101,54.0789143202502,47.6448761609941,50.0337671164783,49.3744061358225,45.5968887198578,50.023511309169,51.2481000691012,49.6228054796002,52.8041698073401,42.0595602082354,45.2321059135009,49.9297383669299,48.8859200174416,46.0289588921468,46.6391411839303
ENSRNOG00000017001,19.6812886118227,20.8364576027791,19.30845455311,18.1367987606443,19.6973405773807,21.0922366196548,22.926755751294,23.7653426698366,22.995013926825,21.184892138342,20.1536664853972,19.5756903278162,20.7367606600089,19.3779603633902,20.1883673510018,19.0564558586508,21.718962391162,19.1863425439363
ENSRNOG00000006122,25.785906667599,25.476696555004,24.9949005094105,23.9614103730706,27.4834621145129,27.7575587946808,27.5939881720932,29.5667325292828,27.6522319373212,27.6458447199525,27.9016316008944,26.6530552924882,25.2447521078369,24.9434320082281,23.6707430712212,24.0355773419088,26.558099625684,29.35782555925
ENSRNOG00000006500,32.769589723407,40.3790024208031,40.3143556603395,39.0675169126151,39.4462448735503,37.9747960761352,35.127065061804,30.6862989933864,30.7709047122071,29.5797352885978,32.02193674902,36.2401241453418,40.3014435435824,39.5654438751205,41.6943903799245,40.5572077181737,41.9137870706634,45.3464443458636
ENSRNOG00000006868,60.411300279962,68.7558483209476,67.6856813455173,68.2852841066557,64.918721955294,69.5912256037258,78.8107228950732,73.586050322449,76.3035272255405,75.1140677685196,73.8967771131231,77.0981034449376,64.2388781315492,60.1576889610208,64.2357142986421,66.4939041718719,65.8427491437331,65.5533370251157
ENSRNOG00000007235,55.771790557572,61.6170191636786,56.6098425798872,59.0037891795375,57.6482376060513,52.8402185585946,58.0538208130981,40.5079502466594,56.8430091102528,59.5550391026004,70.8961201030751,65.5534655593024,53.7352580581099,67.9493492637939,70.918110950955,57.9841329095765,66.2237835716482,61.1989897811018
ENSRNOG00000008642,7.91158500028604,8.96815412881926,7.638509493538,9.56562232284636,8.71426847533334,9.0332655793116,9.49822738267895,8.29496971131341,10.1044997906302,8.13113079998603,7.97189474311268,9.38629254179904,7.4832658033945,7.38689872860306,7.6706384107536,7.87606489169892,7.27775757317883,8.91280451509098
ENSRNOG00000008689,52.4997152796759,50.0610394653493,56.7371510714462,53.1318230011565,56.6685269490612,55.120460355314,77.8281476485892,72.8735989362013,75.9708687962193,69.1805398874487,74.2102785917848,72.7814127572653,53.104139255414,59.1457850255957,55.012124553196,54.4534831305391,55.4786127044418,58.4435044157492
ENSRNOG00000008830,108.320342781694,113.908942740674,116.69945059572,108.110474074546,112.047960928399,121.554428086659,168.921061124713,158.876659133254,168.740988273157,147.195443508936,153.929226022912,163.833469820492,101.384727661652,92.9433764687933,98.3535845305216,103.20360892571,101.393261268214,109.505029519381
ENSRNOG00000009225,70.3740369469888,66.4803465270681,64.2907882372782,70.5109487065259,69.9204026778226,67.4425362183556,34.1854304505902,30.9916353017783,32.3094499478174,33.0958999588621,35.6943826419146,33.8810024904511,57.296571301894,69.4672051669315,69.6475144043885,64.7738440231101,62.2229220785394,61.5731914973842
ENSRNOG00000048747,22.6603422230415,21.1933990606425,20.7088479602586,24.0087649390253,21.0379972658935,22.7147163596282,19.4877423885999,15.4703729585232,18.0051374870076,16.5699260086202,16.8842939222106,17.41734498398,21.0973999758351,19.6309363472465,22.7766195754892,21.0933691927109,20.6139625502081,21.2274428145678
ENSRNOG00000049238,6.34880277800732,7.98656511969476,7.72338182124398,8.33440360802455,9.9002340074793,8.55090673769788,10.2760994528121,8.95653171282921,10.4787405236165,9.58154872647003,7.52403548788163,8.68357545310821,8.52010383639495,8.70237384465566,8.28240711835971,7.24235852110245,8.07792987180059,8.64065781234011
ENSRNOG00000010492,14.2115508338472,16.8654838840482,14.5980403654282,14.9640428416804,13.9737677918067,17.3649182980941,16.6628385549583,17.0988332699467,16.2586807330716,15.9985492497022,15.8542176351791,15.2589996401439,17.3106871596596,16.94939091837,17.8824699146403,17.0648072653477,13.983963504485,17.6895356788065
ENSRNOG00000009567,17.7278108339743,20.8364576027791,20.5391033048466,22.6354825263394,21.3473795786272,20.9168334045225,15.1480350499621,15.5212623432552,14.3043124608098,17.6247754096995,17.7800124326727,20.4289896497979,17.9868858768338,18.5178420182789,22.4942647873633,20.0522801553024,21.1855141920808,20.7511860847538
ENSRNOG00000009473,8.59530222253299,7.36191756843372,8.86915824527468,9.32884949307294,10.1580526014241,9.0332655793116,9.12976166524744,9.87254063800492,10.3124113089559,10.5045419524144,10.3007628703141,8.18163467547189,8.74550340878634,9.10713541882569,10.7765410801385,9.00768341062118,8.83999872763083,9.9673729882506
ENSRNOG00000009275,416.334951403941,375.368560625654,391.685792363088,377.084408697156,402.300133991425,345.807438633259,339.684450836583,356.683697586477,298.81043413773,359.439933417761,389.055335019212,347.64418259091,444.53303667032,424.392510517277,423.908655239683,445.902961196127,395.551839618688,400.055653043778
ENSRNOG00000023095,114.42496083747,108.420967826024,106.854260581826,94.7564864753246,101.941472045763,101.514610757798,101.860300552178,101.57521192504,91.0652450266668,91.4642334852483,87.914771801855,86.986336764373,107.425436201742,99.4195616555138,98.7771167127104,105.285787000527,99.3737788002639,100.762316693509
ENSRNOG00000010540,40.8765225014779,36.4080287020722,39.8475578579566,36.4156612191527,38.0024607474596,38.9395137593626,33.2437958393763,32.3147593048099,36.3013510996713,36.6560166875046,36.5005293013305,36.892647156269,36.0188516681458,35.6190185269627,35.0590528589658,36.302322087026,38.0272359059292,35.2089796683937
ENSRNOG00000022771,54.4043561130781,55.5043966977669,55.5913746474155,60.5191352900874,58.6279482630415,64.9868912065039,85.5249870793807,81.4230155711746,88.0297368591113,88.7831579241718,88.5417747591784,74.8895640233378,54.0958973739362,47.8124609488349,60.3768655275881,55.1324542418924,53.2305095797426,64.3286768627368
ENSRNOG00000053285,20.1696580562848,12.1360095673574,18.4597312760502,10.5600682078947,12.2721650717712,12.58518068574,16.580957284418,16.5899394226268,18.4209605236591,18.8993851026702,18.362229464473,14.5562825514531,12.5322162249619,9.46130179622446,11.9059602326421,10.5466845963554,11.4310328374537,13.1310784077295
ENSRNOG00000036894,10.1580844448117,10.9759498293012,9.9724985054524,10.1338771143026,9.59085169474557,10.7872977306342,10.1532775470016,7.53162894033365,10.1460820942953,10.9880145945757,10.7486221255452,11.4442497301079,7.97914486265558,9.86606337039449,10.4941862920126,11.2709204484657,10.4784467676659,10.6137214072839
ENSRNOG00000012705,14.3092247227396,16.7316308373494,17.6958803266964,17.7579622330069,18.3051201700789,20.8729826007394,27.6349288073633,28.4980554499111,28.8165364399453,27.7777008950874,24.5874731121846,26.6530552924882,17.536086732051,16.0386773764875,18.7765934103723,19.7806917107611,18.4420663110919,20.5130577198468
ENSRNOG00000052730,60.899669724424,66.569581891534,67.6856813455173,68.995602595976,67.7031627698975,68.4511047053661,51.8717848873027,43.5613133305784,54.9718054453213,58.763902051791,61.8493631474079,67.6114227476113,47.7396294324987,67.1398261154538,67.5769126247986,59.7947225398521,67.9765419400578,63.0019616868263
ENSRNOG00000013030,14.0162030560623,14.9469235480321,17.1017740327545,13.827533258768,12.8909296972387,14.2953620332795,8.8022365830861,11.9590054120163,9.31443602099241,8.26298697512094,8.55411177491304,10.0388155527262,15.5976504094849,12.6993943895847,15.3412768215072,15.1184234128014,12.9170671063226,16.4988938542715
ENSRNOG00000004091,18.3138541673288,12.6714217541526,14.1312425630453,14.3484334842695,15.4691156366864,13.7253015840997,16.1715509317163,19.9995281996698,19.0862773823014,17.7566315848344,18.1382998368575,16.6644338175256,15.3722508370935,16.7976053280563,12.4236106775396,14.2583933384205,13.8696531761104,13.5733167996996
ENSRNOG00000004107,503.46006029598,570.347831983565,538.430046966723,539.037024262179,546.162909412608,505.29281199227,499.80327537821,448.997041490296,535.039501259417,479.077436323501,466.131912844476,561.06940124187,467.6139528832,576.532267208437,530.16817383773,519.548694407587,547.508369471239,507.825747333123
ENSRNOG00000004132,256.149773620372,266.456798295068,265.183587917328,279.107811736913,261.892127729101,283.495446457522,300.668025424113,284.980554499111,306.835818745103,310.169675975683,342.254042847568,314.516091266913,264.754337730939,257.934313139852,270.448827893257,256.605815350811,275.640305153799,276.569086670571
ENSRNOG00000004741,789.742228639664,782.72799941232,785.196339771854,802.328410970227,805.734669796206,780.456605731009,747.289415586375,703.851080228073,822.539548800227,762.17264433815,745.103442927896,813.545612392935,787.140386705249,805.880294172531,905.41768725705,747.682987822314,850.125912121429,813.208366157442
ENSRNOG00000005081,10.1092475003655,10.3513022780401,10.3119878162763,7.48202142084022,10.6736897893136,12.1905234516924,9.17070230051761,9.56720432961302,8.27487842936379,9.142028142687,8.41975399834372,8.73376953087184,10.0077410141782,10.3214201413358,8.2353479870054,10.6824788186261,10.7451708672064,10.8858681100348
ENSRNOG00000005606,57.5299205576355,55.0582198754376,59.0711400833606,46.1707018058178,51.151209038643,54.5065491023511,57.6034738251262,64.8839655332798,53.4332602097109,51.5997165361276,45.8607877356594,48.6380613529587,55.358134979328,50.8987679518813,52.0944584092284,51.7828634258825,50.6775789127112,53.6469187797652
ENSRNOG00000006000,73.5484383359925,67.1496117605621,72.862893335582,56.4939971839392,67.6000353323196,67.1794313956572,81.5537454581744,77.3518647926159,76.9688440841828,69.0047316539355,71.1200497306906,69.9203503247383,69.1525888096817,72.553512169978,70.2592831119946,68.938200172744,66.0332663576907,70.8942160666015
ENSRNOG00000042044,19.3394300006992,19.0071326312289,17.0169017050486,19.7942085690583,16.9128997627771,18.4173375888877,16.0077883906356,14.5034746486155,20.416911099586,17.1413027675381,18.3174435389499,15.660552262253,16.904967929355,17.3035572957688,19.2942438552698,16.2047771909667,19.5470661520458,21.1253878010362
ENSRNOG00000006450,19.7789625007151,21.9072819763694,21.3878265819064,24.2928923347534,26.7100063326785,24.3810469033847,30.3779513704646,24.9357985186722,29.024447958271,26.5909953188732,22.9303938678297,25.6993678149792,21.7735986930093,20.0356979214165,24.9413396177878,18.7396026733526,23.4717207595715,24.6292765989537
ENSRNOG00000007227,10.1092475003655,11.065185193767,10.3119878162763,12.0754143184447,11.0861995396253,13.5498983689674,12.9781813806432,11.7045584883563,13.8884894241583,12.4384325210597,14.4658539439629,15.9115226510711,10.3233004155262,12.1934424218722,13.0353793851457,10.8182730408968,12.1931016932839,12.3146382994768
ENSRNOG00000030445,5.61624861131417,9.36971326891564,6.95953087189018,8.14498534420581,7.63143038076529,10.611894515502,10.9311496171348,7.53162894033365,10.5619051309467,9.62550078484833,10.0320473171755,9.98862147496262,5.63498930978502,5.71725723515168,8.56476190648561,8.14765333624026,7.46827478713639,8.50458446096467
ENSRNOG00000028103,53.4764541686001,56.798309482522,56.9917680545641,63.5024729452325,55.6372525732821,58.8039278730916,46.0172740436687,46.7164551839614,43.7030011520671,43.9520583783029,44.382852193397,46.3291337758316,48.4609080641511,50.4940063777113,58.7768550615414,54.0461004637271,57.879129600307,57.3208992669019
ENSRNOG00000008711,26.9091563898618,24.2720191347148,24.9524643455575,25.7608838793486,23.5646194865523,25.6088694093106,23.4589840098062,19.6941918912779,21.7059625132055,23.9099197577968,20.2880242619665,21.3826771273069,28.3552662068382,27.1696206661633,29.6943118845737,27.6114918617031,28.9205130787578,28.1331653968711
ENSRNOG00000009066,100.848290281424,101.192903304289,99.555240399112,108.441956036229,98.3835754493255,102.698582459941,62.3116468811955,60.6601466005251,66.0326982202498,58.4122855847645,55.2210461699884,58.8776532167395,82.225764008383,78.3213646019009,86.7299790860054,85.414565808252,86.2280910371921,97.1223545442166
ENSRNOG00000009329,14.406898611632,11.5113620160964,13.7917532522214,14.4904971821336,12.8909296972387,15.30393052029,15.3117975910428,12.3661204898721,12.7657672251994,13.4053778053824,11.7339124870535,13.753177307235,12.0363371657008,12.4464184057284,14.870685507964,13.4436280047964,13.1837912058632,15.5123620567996
ENSRNOG00000009643,99.236671114699,87.2275687653813,96.5847089294028,93.2884949307294,90.7005813497713,89.3240873061055,92.7305388869303,100.659202999865,95.7640453408282,91.1565690766002,98.1259628211229,92.4072971628451,91.3319067329955,86.0624297079028,80.3769963531727,87.0440964755001,96.1730896057768,98.4490697201271
ENSRNOG00000009716,34.0393502790085,35.247968964016,40.1870471687805,38.1677801594761,35.1664562140671,35.9576591021141,59.3639211417434,35.0627860803371,38.214137068268,35.1616467026423,36.724458928946,37.846334633778,37.2810892735377,36.1755656914465,36.5178859309496,40.1045603106048,37.341373935682,40.4818220341918
ENSRNOG00000027849,7.7162372225012,6.78188769940561,8.31748811518583,7.67143968465896,9.22990566322289,7.98084628851802,12.0365467694294,8.04052278765349,8.81544837701067,7.6476581578247,7.43446363683542,7.83027613112647,7.61850554682934,6.17261400609297,7.76475667346223,7.74027066942825,7.08724035922127,9.42307958274886
ENSRNOG00000027787,29.3510036121723,25.476696555004,23.7218155938208,26.5659115005783,21.3989432974162,25.915825035792,47.5730181839351,49.7189288831485,48.1107253405724,58.2804294096296,54.7284009892342,53.8080513626127,29.1667046674472,28.4850957822159,26.0236996389371,29.0146988251667,25.1482722423981,28.5073671131536
ENSRNOG00000009972,47.4695100017163,48.8117443628272,53.0876409800891,62.7921544559123,50.2746258192308,58.5408230503932,68.7802672538821,64.222403531764,67.4464965448647,60.9615049707061,67.8058912419808,59.8815347720121,50.5796640446303,47.3065089811223,50.8709209940162,51.5112749813412,56.164474674689,62.5597232948561
ENSRNOG00000053047,291.99609084389,240.980101740064,269.215023483362,210.159563706892,255.652917755637,212.150188702473,244.456533198172,324.318048896935,214.772598430472,288.984783837341,351.300799803235,275.414904689045,389.400301263384,319.356882020154,329.884510793759,353.698684274341,295.111164420262,321.473292624465
ENSRNOG00000010635,359.098052512983,345.965508034152,349.928607131747,427.469666872941,363.678908618497,368.56600579667,329.12176693688,287.372355581514,288.040617488457,315.092306514053,331.415848870976,302.419318525878,313.981604341221,314.044386359172,361.555306195214,353.56289005207,373.642360013569,389.543986650026
ENSRNOG00000010676,217.959283063436,199.039480441108,219.182786300688,238.572303279703,209.245570845578,218.289301232103,257.270952037735,267.678163690237,264.338704399325,264.283727028735,294.064386984707,290.021381318261,233.919676227796,220.696248316209,225.319120924468,221.389847041951,228.925484291405,220.13266418761
ENSRNOG00000033765,535.301748074909,421.414008690039,444.730997179324,455.361506220251,437.260335330336,396.849774236748,466.231954456672,432.661548991329,481.730987960701,470.111216414328,509.260759123226,494.71283043835,408.063385857392,447.261539457884,377.131878673493,422.410560743301,409.383389352007,407.845852410022
ENSRNOG00000015380,82.1437405585255,99.3635783327387,92.5957095272218,94.1882316838684,87.0395573157555,111.55644482412,84.0920648449248,73.840497246109,82.6240373826425,78.0149036214876,74.2102785917848,81.5151822881371,83.35276187034,87.5296904142691,97.082987983955,93.3811601814648,93.2391245108304,101.884921842357
